Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
81,2.0,0.0,0.0,288.0,11.0,31.0,1824.0,0.0,53.58969068944099,53.58969068944099,0.0,1004.368066072464,,,,,,,,,,,,,,,,,,,,,19.854586656132323,15.734650893780012,45.71857857129992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2.0,0.0,0.0,306.0,12.0,18.0,1842.0,0.0,38.57048332981733,38.57048332981733,0.0,1009.3685500621796,,,,,,,,,,,,,,,,,,,,,19.723958325544977,10.007430361297278,34.26526278123136,2.244470200953162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2.0,0.0,0.0,330.0,13.0,24.0,1866.0,0.0,38.364187379863836,38.364187379863836,0.0,1014.5773360729218,,,,,,,,,,,,,,,,,,,,,15.185548458968697,11.266645283542656,33.906969965353504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2.0,0.0,0.0,351.0,14.0,21.0,1887.0,0.0,31.813947393332114,31.813947393332114,0.0,1018.9796576499939,,,,,,,,,,,,,,,,,,,,,13.547056703842854,9.897794580971496,28.39199621904363,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2.0,0.0,0.0,380.0,15.0,29.0,1916.0,0.0,55.442568673764896,55.442568673764896,0.0,1024.7752709388733,,,,,,,,,,,,,,,,,,,,,19.84913770518942,15.528784136356053,48.24467909197094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2.0,0.0,0.0,396.0,16.0,16.0,1932.0,0.0,27.268785052073095,27.268785052073095,0.0,1028.0473127365112,,,,,,,,,,,,,,,,,,,,,10.291478419193444,8.989503838020555,25.559875525230392,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2.0,0.0,0.0,417.0,17.0,21.0,1953.0,0.0,27.272084407901332,27.272084407901332,0.0,1032.9167110919952,,,,,,,,,,,,,,,,,,,,,8.494916606057592,8.368153033728436,25.351012061112826,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2.0,0.0,0.0,430.0,18.0,13.0,1966.0,0.0,22.48754911252274,22.48754911252274,0.0,1037.4847586154938,,,,,,,,,,,,,,,,,,,,,11.725310312376264,6.501805126265668,20.821060683459372,1.7115193469573968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2.0,0.0,0.0,461.0,19.0,31.0,1997.0,0.0,43.90228104200571,43.90228104200571,0.0,1044.6681332588196,,,,,,,,,,,,,,,,,,,,,17.351892299558514,12.314307917718002,36.933341361757336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2.0,0.0,0.0,480.0,20.0,19.0,2016.0,0.0,20.17455378848721,20.17455378848721,0.0,1048.8245522975922,,,,,,,,,,,,,,,,,,,,,8.73251755851103,6.717250439010953,18.22854109542793,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2.0,0.0,0.0,519.0,21.0,39.0,2055.0,0.0,57.81384601613652,57.81384601613652,0.0,1056.0492000579834,,,,,,,,,,,,,,,,,,,,,19.934511560072593,15.190167269897985,47.5685091123132,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2.0,0.0,0.0,541.0,22.0,22.0,2077.0,0.0,31.970764872342315,31.970764872342315,0.0,1060.6091322898865,,,,,,,,,,,,,,,,,,,,,9.863254756096948,9.921490535574932,29.597145819609185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2.0,0.0,0.0,577.0,23.0,36.0,2113.0,0.0,54.35180257206991,54.35180257206991,0.0,1067.5727767944336,,,,,,,,,,,,,,,,,,,,,20.465350501583046,14.97023603214855,44.629352264902565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2.0,0.0,0.0,597.0,24.0,20.0,2133.0,0.0,41.49133462578815,41.49133462578815,0.0,1072.170665025711,,,,,,,,,,,,,,,,,,,,,14.759874879789185,13.852667834762082,38.20080101198319,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2.0,0.0,0.0,617.0,25.0,20.0,2153.0,0.0,25.22993347881679,25.22993347881679,0.0,1077.1960942745209,,,,,,,,,,,,,,,,,,,,,8.54838825210991,8.548247139267101,23.36099049517773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2.0,0.0,0.0,631.0,26.0,14.0,2167.0,0.0,13.228172781556932,13.228172781556932,0.0,1081.184119462967,,,,,,,,,,,,,,,,,,,,,8.020092741590274,2.7061012275555822,11.898222892445538,2.7613896456169353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2.0,0.0,0.0,663.0,27.0,32.0,2199.0,0.0,68.089658855107,68.089658855107,0.0,1087.8587458133698,,,,,,,,,,,,,,,,,,,,,26.13567403913638,20.369858535468662,57.24912810566778,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2.0,0.0,0.0,692.0,28.0,29.0,2228.0,0.0,31.638503017132827,31.638503017132827,0.0,1093.968977689743,,,,,,,,,,,,,,,,,,,,,9.962071549770503,8.60202093674569,28.142958481777573,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2.0,0.0,0.0,727.0,29.0,35.0,2263.0,0.0,15.775232384544495,15.775232384544495,0.0,1102.326010465622,,,,,,,,,,,,,,,,,,,,,3.876204804573694,5.00652717106504,14.161895294538192,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2.0,0.0,0.0,758.0,30.0,31.0,2294.0,0.0,53.15938201097124,53.15938201097124,0.0,1109.231106519699,,,,,,,,,,,,,,,,,,,,,16.254233197470192,16.716071753066082,47.000606636757055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2.0,0.0,0.0,777.0,31.0,19.0,2313.0,0.0,40.679285450957835,40.679285450957835,0.0,1113.6305348873138,,,,,,,,,,,,,,,,,,,,,18.94602391214866,9.549179687824173,36.362357840702366,2.9449415409085127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2.0,0.0,0.0,790.0,32.0,13.0,2326.0,0.0,21.03541297606105,21.03541297606105,0.0,1117.3826220035553,,,,,,,,,,,,,,,,,,,,,10.164797599126045,6.4063761636813625,19.637998860296804,0.08437173545618575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2.0,0.0,0.0,817.0,33.0,27.0,2353.0,0.0,54.3694488957709,54.3694488957709,0.0,1122.9969942569733,,,,,,,,,,,,,,,,,,,,,23.035127553690728,16.49297025412335,46.42245070630645,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2.0,0.0,0.0,844.0,34.0,27.0,2380.0,0.0,22.674124774196926,22.674124774196926,0.0,1128.800011396408,,,,,,,,,,,,,,,,,,,,,9.944977262929273,5.118684816543079,19.218644111119144,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.0,0.0,0.0,864.0,35.0,20.0,2400.0,0.0,39.582174160188764,39.582174160188764,0.0,1133.4940555095673,,,,,,,,,,,,,,,,,,,,,13.370477966119989,12.814781178021954,36.662661517022094,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3.0,0.0,0.0,18.0,1.0,18.0,2418.0,0.0,38.78657343259291,38.78657343259291,0.0,1472.009174823761,,,,,,,,,,,,,,,,,,,,,13.764529721468804,12.772240189235918,36.14640975835123,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3.0,0.0,0.0,36.0,2.0,18.0,2436.0,0.0,25.4779645679774,25.4779645679774,0.0,1476.483261346817,,,,,,,,,,,,,,,,,,,,,8.448509097382846,8.0557285831639,23.908750147320497,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,3.0,0.0,0.0,57.0,3.0,21.0,2457.0,0.0,19.26478208524172,19.26478208524172,0.0,1481.7585673332214,,,,,,,,,,,,,,,,,,,,,6.632191123453079,6.3231461433001,17.702740994464172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,3.0,0.0,0.0,83.0,4.0,26.0,2483.0,0.0,39.53697981336336,39.53697981336336,0.0,1487.4383292198181,,,,,,,,,,,,,,,,,,,,,16.10083151275412,11.244381328234248,34.27829165749105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,3.0,0.0,0.0,106.0,5.0,23.0,2506.0,0.0,26.26718417757799,26.26718417757799,0.0,1492.5657513141632,,,,,,,,,,,,,,,,,,,,,10.037169331138536,8.72944589651536,23.504198261573546,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,3.0,0.0,0.0,131.0,6.0,25.0,2531.0,0.0,38.46433502462831,38.46433502462831,0.0,1497.3334732055664,,,,,,,,,,,,,,,,,,,,,13.533082619242014,11.42477484552303,34.414109142119166,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,3.0,0.0,0.0,151.0,7.0,20.0,2551.0,0.0,25.987775982847463,25.987775982847463,0.0,1501.255821943283,,,,,,,,,,,,,,,,,,,,,6.8425749207288264,8.35116584028318,24.669539031285343,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,3.0,0.0,0.0,190.0,8.0,39.0,2590.0,0.0,80.55511132349146,80.55511132349146,0.0,1507.7633440494537,,,,,,,,,,,,,,,,,,,,,26.388184904097542,22.794829425332363,67.11641439315045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,3.0,0.0,0.0,213.0,9.0,23.0,2613.0,0.0,42.628857499814984,42.628857499814984,0.0,1513.1457324028015,,,,,,,,,,,,,,,,,,,,,15.752480111552371,13.920661732258653,38.3356972468545,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,3.0,0.0,0.0,235.0,10.0,22.0,2635.0,0.0,18.7845871675255,18.7845871675255,0.0,1518.3395223617554,,,,,,,,,,,,,,,,,,,,,5.292842020420063,5.913882104134952,17.560822799646342,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,3.0,0.0,0.0,252.0,11.0,17.0,2652.0,0.0,6.866534436906476,6.866534436906476,0.0,1522.5615556240082,,,,,,,,,,,,,,,,,,,,,1.9078471157544574,2.3431666999913374,6.575828722604641,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,3.0,0.0,0.0,275.0,12.0,23.0,2675.0,0.0,42.199920558183194,42.199920558183194,0.0,1527.4438421726227,,,,,,,,,,,,,,,,,,,,,16.224066746504608,14.029234840686067,37.72590639350574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,3.0,0.0,0.0,293.0,13.0,18.0,2693.0,0.0,26.532378067366185,26.532378067366185,0.0,1532.2573931217194,,,,,,,,,,,,,,,,,,,,,8.877226307006826,8.925424189504497,24.87621630495436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,3.0,0.0,0.0,309.0,14.0,16.0,2709.0,0.0,12.72923756346245,12.72923756346245,0.0,1536.6301500797272,,,,,,,,,,,,,,,,,,,,,4.830062287202129,4.275885740960739,11.925092235856567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,3.0,0.0,0.0,339.0,15.0,30.0,2739.0,0.0,59.55883573398778,59.55883573398778,0.0,1542.379197359085,,,,,,,,,,,,,,,,,,,,,21.932088249633406,18.05147000618927,51.21430185951997,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,3.0,0.0,0.0,372.0,16.0,33.0,2772.0,0.0,42.68587833889553,42.68587833889553,0.0,1549.5236790180206,,,,,,,,,,,,,,,,,,,,,12.250482821405974,12.198606214290242,37.74576963312592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3.0,0.0,0.0,384.0,17.0,12.0,2784.0,0.0,16.119112357217393,16.119112357217393,0.0,1553.2476704120636,,,,,,,,,,,,,,,,,,,,,7.1408943304683445,5.355919086419983,15.288980780471634,0.07581336748609858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3.0,0.0,0.0,409.0,18.0,25.0,2809.0,0.0,43.06071390899736,43.06071390899736,0.0,1558.5443398952484,,,,,,,,,,,,,,,,,,,,,17.876103182017953,12.798212739742732,37.47293175886072,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3.0,0.0,0.0,433.0,19.0,24.0,2833.0,0.0,37.87212030975426,37.87212030975426,0.0,1563.6353418827057,,,,,,,,,,,,,,,,,,,,,15.978477891634276,11.098967781373249,33.105587125425465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3.0,0.0,0.0,458.0,20.0,25.0,2858.0,0.0,49.926527288817276,49.926527288817276,0.0,1568.561522245407,,,,,,,,,,,,,,,,,,,,,18.935406697559237,14.683504940065747,44.14001883813815,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,3.0,0.0,0.0,493.0,21.0,35.0,2893.0,0.0,58.325607055374874,58.325607055374874,0.0,1575.5404851436615,,,,,,,,,,,,,,,,,,,,,19.38575808545912,15.901940833249027,49.62568894896425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3.0,0.0,0.0,510.0,22.0,17.0,2910.0,0.0,17.667794106754013,17.667794106754013,0.0,1580.0907154083252,,,,,,,,,,,,,,,,,,,,,4.571350779244945,5.657577377944238,17.008528597022902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,3.0,0.0,0.0,524.0,23.0,14.0,2924.0,0.0,22.775970075289926,22.775970075289926,0.0,1583.5584318637848,,,,,,,,,,,,,,,,,,,,,11.228742078682439,7.111383856842067,21.044535276628224,0.08128804417249959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3.0,0.0,0.0,565.0,24.0,41.0,2965.0,0.0,36.386984704474195,36.386984704474195,0.0,1591.618424654007,,,,,,,,,,,,,,,,,,,,,13.600049236066727,8.336664378487807,28.88294408440636,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3.0,0.0,0.0,609.0,25.0,44.0,3009.0,0.0,69.05691717818657,69.05691717818657,0.0,1599.8595213890076,,,,,,,,,,,,,,,,,,,,,26.46910922080955,19.89566007251646,53.17045540204819,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3.0,0.0,0.0,643.0,26.0,34.0,3043.0,0.0,70.75820145297521,70.75820145297521,0.0,1606.8239109516144,,,,,,,,,,,,,,,,,,,,,24.20793782898043,19.960852521432702,60.20474957890712,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3.0,0.0,0.0,661.0,27.0,18.0,3061.0,0.0,23.603622087371292,23.603622087371292,0.0,1611.128235578537,,,,,,,,,,,,,,,,,,,,,7.221727207640779,7.448034245611553,22.318282605898922,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,3.0,0.0,0.0,693.0,28.0,32.0,3093.0,0.0,70.27158873412289,70.27158873412289,0.0,1617.5068151950836,,,,,,,,,,,,,,,,,,,,,23.584255323088144,20.20087648542797,60.76028362394347,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,3.0,0.0,0.0,720.0,29.0,27.0,3120.0,0.0,54.742710725419215,54.742710725419215,0.0,1623.0361082553864,,,,,,,,,,,,,,,,,,,,,19.873981836267102,17.182586019692636,48.126721205628634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,3.0,0.0,0.0,745.0,30.0,25.0,3145.0,0.0,30.983891149712296,30.983891149712296,0.0,1628.7179725170135,,,,,,,,,,,,,,,,,,,,,8.889303339152006,9.88046016071575,28.498958898740277,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,3.0,0.0,0.0,759.0,31.0,14.0,3159.0,0.0,8.850060423604335,8.850060423604335,0.0,1632.5233211517334,,,,,,,,,,,,,,,,,,,,,3.858952308127017,2.6720277963270043,8.286408244373893,0.22212575514173802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,3.0,0.0,0.0,769.0,32.0,10.0,3169.0,0.0,16.93311299291232,16.93311299291232,0.0,1635.7327704429626,,,,,,,,,,,,,,,,,,,,,9.437194000925611,4.3780536036335835,15.993747731478246,3.146076809991805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3.0,0.0,0.0,793.0,33.0,24.0,3193.0,0.0,48.4182422569456,48.4182422569456,0.0,1640.3601801395416,,,,,,,,,,,,,,,,,,,,,16.411410445616873,15.24438489632137,43.814717716533295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,3.0,0.0,0.0,817.0,34.0,24.0,3217.0,0.0,34.582257025187026,34.582257025187026,0.0,1645.359365940094,,,,,,,,,,,,,,,,,,,,,12.070510349913064,11.110707019354468,31.164805379389662,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3.0,0.0,0.0,848.0,35.0,31.0,3248.0,0.0,61.31020780583638,61.31020780583638,0.0,1650.2901108264923,,,,,,,,,,,,,,,,,,,,,20.230884076249165,18.43103109075623,53.49568060025309,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4.0,0.0,0.0,51.0,1.0,51.0,3299.0,0.0,80.72183229980239,80.72183229980239,0.0,1989.5320818424225,,,,,,,,,,,,,,,,,,,,,28.854757646367368,16.96798136654051,60.447775207123385,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,4.0,0.0,0.0,86.0,2.0,35.0,3334.0,0.0,63.3241607303995,63.3241607303995,0.0,1996.0955867767334,,,,,,,,,,,,,,,,,,,,,27.2740946522385,17.17197670254499,50.509171623050634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,4.0,0.0,0.0,116.0,3.0,30.0,3364.0,0.0,41.48380128911754,41.48380128911754,0.0,2000.833164691925,,,,,,,,,,,,,,,,,,,,,16.554755703358047,10.461787100198361,35.078627352012596,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4.0,0.0,0.0,139.0,4.0,23.0,3387.0,0.0,32.63978759867093,32.63978759867093,0.0,2004.8621156215668,,,,,,,,,,,,,,,,,,,,,12.91887645527826,10.236026625029544,29.04766958344707,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4.0,0.0,0.0,167.0,5.0,28.0,3415.0,0.0,57.73501093900388,57.73501093900388,0.0,2009.9008135795593,,,,,,,,,,,,,,,,,,,,,20.72439555914169,16.67350352889464,50.53545806814334,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,4.0,0.0,0.0,195.0,6.0,28.0,3443.0,0.0,50.701369222201436,50.701369222201436,0.0,2014.6362760066986,,,,,,,,,,,,,,,,,,,,,18.3752219065487,14.805951280027429,44.30289471148547,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,4.0,0.0,0.0,219.0,7.0,24.0,3467.0,0.0,24.873288962621764,24.873288962621764,0.0,2019.9311919212341,,,,,,,,,,,,,,,,,,,,,7.637706727439593,7.0725275268858185,22.8026638570883,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,4.0,0.0,0.0,244.0,8.0,25.0,3492.0,0.0,25.863077355219556,25.863077355219556,0.0,2024.6542592048645,,,,,,,,,,,,,,,,,,,,,8.777348350965138,8.507043376627559,23.26426522054948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4.0,0.0,0.0,266.0,9.0,22.0,3514.0,0.0,35.478306162239974,35.478306162239974,0.0,2028.5396120548248,,,,,,,,,,,,,,,,,,,,,15.50700223647782,10.254895040154565,31.2927366582002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4.0,0.0,0.0,288.0,10.0,22.0,3536.0,0.0,22.713759172343046,22.713759172343046,0.0,2033.8108036518097,,,,,,,,,,,,,,,,,,,,,9.585709929133694,6.898042113718272,20.15045468394333,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,4.0,0.0,0.0,349.0,11.0,61.0,3597.0,0.0,116.16524267785353,116.16524267785353,0.0,2044.594185590744,,,,,,,,,,,,,,,,,,,,,39.1637488713108,25.73405827573583,82.79565302955923,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,4.0,0.0,0.0,371.0,12.0,22.0,3619.0,0.0,32.49125921709069,32.49125921709069,0.0,2049.3022389411926,,,,,,,,,,,,,,,,,,,,,10.323902415526346,9.836817989254394,29.97693464914532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,4.0,0.0,0.0,406.0,13.0,35.0,3654.0,0.0,62.68146491263217,62.68146491263217,0.0,2055.9036707878113,,,,,,,,,,,,,,,,,,,,,20.362427174775306,18.015416246940266,53.586735701383844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,4.0,0.0,0.0,428.0,14.0,22.0,3676.0,0.0,38.866251097840234,38.866251097840234,0.0,2061.108820915222,,,,,,,,,,,,,,,,,,,,,12.83959799977882,12.462430972354696,35.691910389768594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,4.0,0.0,0.0,447.0,15.0,19.0,3695.0,0.0,26.863337720028813,26.863337720028813,0.0,2065.8129527568817,,,,,,,,,,,,,,,,,,,,,8.762988712572731,8.72527103554844,25.11364470813016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,4.0,0.0,0.0,464.0,16.0,17.0,3712.0,0.0,33.31584032808318,33.31584032808318,0.0,2070.429334640503,,,,,,,,,,,,,,,,,,,,,20.61231534085485,8.265917120764165,28.92081724977732,2.994031334158908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4.0,0.0,0.0,475.0,17.0,11.0,3723.0,0.0,22.49660480204748,22.49660480204748,0.0,2074.2139365673065,,,,,,,,,,,,,,,,,,,,,12.79283780797744,5.849933962396134,21.011401029381023,2.7051376468959125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,4.0,0.0,0.0,495.0,18.0,20.0,3743.0,0.0,39.6941776908655,39.6941776908655,0.0,2078.803958415985,,,,,,,,,,,,,,,,,,,,,14.112487413427683,13.088577838634063,36.54866805827226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,4.0,0.0,0.0,518.0,19.0,23.0,3766.0,0.0,19.715115804750823,19.715115804750823,0.0,2084.3137435913086,,,,,,,,,,,,,,,,,,,,,6.357761878309701,6.452512109557466,18.059406794026096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,4.0,0.0,0.0,546.0,20.0,28.0,3794.0,0.0,50.302417177342235,50.302417177342235,0.0,2089.7269835472107,,,,,,,,,,,,,,,,,,,,,18.002277108914445,15.774866230170122,44.053143128241565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4.0,0.0,0.0,577.0,21.0,31.0,3825.0,0.0,27.964196290245976,27.964196290245976,0.0,2095.7151675224304,,,,,,,,,,,,,,,,,,,,,5.528392189987403,8.110576291548943,26.172788705611396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,4.0,0.0,0.0,622.0,22.0,45.0,3870.0,0.0,77.929849632335,77.929849632335,0.0,2103.9732670783997,,,,,,,,,,,,,,,,,,,,,30.998177180663696,19.00528050130657,58.7555258165755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,4.0,0.0,0.0,657.0,23.0,35.0,3905.0,0.0,57.07790320315036,57.07790320315036,0.0,2110.6987957954407,,,,,,,,,,,,,,,,,,,,,22.7171088433585,14.84776935897552,46.537062083936355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,4.0,0.0,0.0,687.0,24.0,30.0,3935.0,0.0,45.133606177610744,45.133606177610744,0.0,2116.7652077674866,,,,,,,,,,,,,,,,,,,,,18.316549323844463,12.247510483696175,38.02330282344893,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,4.0,0.0,0.0,704.0,25.0,17.0,3952.0,0.0,30.875342222925095,30.875342222925095,0.0,2120.6124818325043,,,,,,,,,,,,,,,,,,,,,10.769268135088534,10.285996127936706,28.99242840421295,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,4.0,0.0,0.0,720.0,26.0,16.0,3968.0,0.0,29.631252434565948,29.631252434565948,0.0,2124.4943010807037,,,,,,,,,,,,,,,,,,,,,10.654052643249734,10.26179064184153,27.905155814564672,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,4.0,0.0,0.0,745.0,27.0,25.0,3993.0,0.0,34.63449638041998,34.63449638041998,0.0,2129.543316602707,,,,,,,,,,,,,,,,,,,,,10.812768801996787,10.598480233791355,31.518161333372355,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4.0,0.0,0.0,768.0,28.0,23.0,4016.0,0.0,27.286748066841835,27.286748066841835,0.0,2134.6010468006134,,,,,,,,,,,,,,,,,,,,,10.496092903682765,8.516295986175365,24.39186375848001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,4.0,0.0,0.0,791.0,29.0,23.0,4039.0,0.0,37.4798628276091,37.4798628276091,0.0,2140.020715713501,,,,,,,,,,,,,,,,,,,,,14.970579865232203,11.271392440600467,33.30672037321651,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
